rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,label,user_timestamp,user_review_burst
5,She likes it.,I bought this for my sister and these are her exact words.<br />“I like the make up brush cleaner. It has a lot of different attachments for the spin part but I only need to use 2. Since my brush handles are virtually the same. So quick and you can see all the makeup cleaning off of it in the tank. So cool!”,[],B078K4HSPB,B078K4HSPB,AEZUQPERI5QNVXTQH5YTK4N6XIVQ,3/19/2019 4:33,0,TRUE,1,99999,99999
1,Don’t do it.,These don’t exfoliate. Waste of money.,[],B00AYU3UNK,B00AYU3UNK,AEDBBEJXVXUP67L4SNZW2M3UL4MQ,8/25/2018 1:20,1,TRUE,1,99999,99999
5,Amazing,[[VIDEOID:c7eba32c1942dd145fb4515d94ebeea5]] Very nice product… worth buying,[],B08L89JSG6,B08L89JSG6,AGNEDOBPEG5B5HVL6WWJY3T3KSPQ,9/27/2021 22:00,0,TRUE,1,99999,99999
5,Much easier and quicker than a standard brush,This is the way to go. Brush her and then push a button and the hair comes right off the brush afterwards.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81YNWM+rA6L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81YNWM+rA6L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81YNWM+rA6L._SL256_.jpg'}]",B08QZ2B4FM,B08QZ2B4FM,AFX5A72D6S3UKSHJAMZMHFAH32FA,11/17/2021 14:40,1,TRUE,0,99999,99999
5,Yes sus!,"Great buy! I was shocked at how good the hair was. Would order again. No shedding, smelled okay out of the packaging, manageable.",[],B07L8G1M1B,B07L8G1M1B,AF5RSJI53W3UEMNY6FXQXBTPWQHQ,5/23/2019 0:06,0,TRUE,0,99999,99999
5,Value,Smells great,[],B07B3QV54Q,B07HXWG5SP,AFXTK5YSVUDXMOB5MYT7PY426TBQ,2/10/2020 10:20,0,TRUE,1,99999,99999
5,Great product!,"Bought this wig to complement my hippie outfit at a Woodstock 50th anniversary party. MUCH better than expected! Wig came very well packaged, and included mesh hair cap, to best hide your own hair, as well as an adjustable strap inside wig to adjust for better fit. Quality of synthetic hair pretty good too! For the price it is a great buy! Highly recommend!!",[],B07S88Q82H,B07S88Q82H,AE4CYI4HWIXEWHAH5ZGBOROVZOCA,9/4/2019 12:26,5,TRUE,1,99999,99999
5,"BILT, For the Man of Distinction..",Built bar soaps are the ideal fragrances for the unique Man of impeccable taste and style. I don't use any other soaps.. However all of your fragrances have been sold out for all of 2022. Please increase production and distribution for your faithful customers how do not want any other soaps.,[],B077VTXVBJ,B077VTXVBJ,AESCDKVL5SL2U2M6BRQHBP6IRBYA,1/9/2020 20:00,1,TRUE,0,99999,99999
5,Five Stars,Speedy delivery & a good product,[],B011JG1K3E,B011JG1K3E,AEZTUT44X2CUD2PCPW5CBJNDUUGQ,3/27/2016 17:33,0,TRUE,1,99999,99999
1,Amazing,Great!,[],BEZL5NFS8H,BEZL5NFS8H,5V2O0VF6RCIHGATO,7/3/2024 9:46,0,FALSE,1,99999,99999
5,Highly recommend,Entire process was easy and the product is great. Would definitely recommend.,[],B07TV4G5VL,B07TV4G5VL,AEEJSWJMSXCAMJGI42OBAX7SS7YA,1/10/2020 21:00,0,TRUE,0,99999,99999
1,not like on the picture where is lady wearing,"too small,  not like on the picture where is lady wearing it",[],B011BLY17E,B011BLY17E,AHCLV2JOYUD77GKX7QNZFB5K4SIA,10/5/2016 4:00,0,FALSE,1,99999,99999
5,"Highly Recommend, Especially for Cosplayers!","This stuff is fantastic!!! It stays on beautifully, even when I was eating and drinking. I only had to reapply to the corners of my mouth every few hours or so. And it doesn't stain your lips either! I really can't say enough wonderful things about this product! Highly recommend!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41ObPTArcVL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41ObPTArcVL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41ObPTArcVL._SL256_.jpg'}]",B07MXP1W75,B07MXP1W75,AFBPLEFJB6A4TX5RDTEZAVMVKSLQ,10/15/2019 17:20,0,TRUE,1,99999,99999
1,Trash,Poorly constructed. There are hair ornaments at the beauty supply for $1 that are of better quality.,[],B07XC36CT4,B07XC36CT4,AEGB4JEGEPXUMEMTDFCW3GBRUFGA,7/6/2020 4:33,1,TRUE,0,99999,99999
5,Perfect,Great!,[],B5MV7TEGTF,B5MV7TEGTF,NR449WGLU438QTOY,7/3/2024 9:46,0,FALSE,1,99999,99999
5,Attention IC Sufferers,This is definitely a must buy for anyone suffering with interstitial cystitis. It helps fortify the lining of the bladder so its not as sensitive to triggers.,[],B06XC1MP4X,B06XC1MP4X,AFQZ2TARLMAW3SBRCBN72FSLZ76Q,3/17/2019 16:26,3,TRUE,0,99999,99999
5,Great hair for the price,"Loved this hair ! It came on time , very soft , easy to split  the hair is super light so when I put them in a bun it wasn’t heavy on my head an it came with just enough hair for my whole head  ! I’ll def be ordering more when I get this style again ...","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q6lJ19mmL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q6lJ19mmL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q6lJ19mmL._SL256_.jpg'}]",B085DP826T,B085DP826T,AFZZGLJZJMAH3KQBFQNWHWQBBVMQ,4/30/2021 19:13,0,TRUE,0,99999,99999
5,Nice,Ordered for my niece who has long thick hair. They were perfect. Subtle colors. Nice little gift.,[],B07GXFQW1C,B07GXFQW1C,AGZQQNLGTS436ILFZYWP2AYLFMMQ,12/26/2018 4:53,0,TRUE,1,99999,99999
5,Highly recommend,Highly recommend!,[],BPGUY4DM11,BPGUY4DM11,ADLYPGG6N6975J2D,6/15/2025 15:06,0,FALSE,1,99999,99999
5,Good,Wonderful!,[],BHON37BQQJ,BHON37BQQJ,EPEOG9DLSA1K953H,8/8/2022 23:06,0,FALSE,1,99999,99999
5,Five Stars,great product being using this for ever. not heavy at all.,[],B00JISAUR8,B00JISAUR8,AHPTNTK2JWT6IOYNE7DRTGI2BE5Q,2/15/2017 17:33,0,TRUE,0,99999,99999
5,Love this deoderant,"Love this deoderant! After trying multiple 'natural' products that all led to angry rashes & itching, this is a breath of fresh air. I have hot flashes & this doesn't stop me from sweating but it does help with the odor. If it is super hot out I may have to reapply midday, but my armpits are happy & rash-free!",[],B00GGLJ2KQ,B00GGLJ2KQ,AH634LJYKTP2HKONQERNISPU3O7A,6/26/2015 14:46,5,FALSE,1,99999,99999
5,Love it!,These really do change color and they are beautiful!!,[],B07PG55LK1,B07PG55LK1,AEBRRVWPCMFM766YTJ742QQ4RS6A,3/20/2020 16:00,0,TRUE,0,99999,99999
5,Love this tweezer set!,"3 Tweezers is far better than one! I love that this set has it all because I recently discovered &#34;in-grown hair&#34; tweezers and I'm always looking for on pair or the other. With a set, they're always where I need them!",[],B010SZWNP6,B010SZWNP6,AHTURXTJP5GYCU5RRQJVFSZTPJ3A,9/1/2015 17:53,0,FALSE,1,99999,99999
5,Cute. My daughter loved them.,Birthday gift. She loved them,[],B07TYH6R6Z,B07Z2632L2,AF3TC3RT37LW4BQO34GI32VBO3BQ,5/2/2022 2:53,0,TRUE,1,99999,99999
2,Not what I expected,This is comb isn’t  “Carbon”. Hard Plastic*,[],B07S83MCHF,B07S83MCHF,AFAJ5JKDFZ2E4KQACKTSWC3UOLKQ,6/20/2019 3:06,0,TRUE,1,99999,99999
5,worth the price,"I ordered MYWIN laser Hair Removal for my wife, and she liked it a lot. It actually is better than I expected. The price is reasonable, and it is very comfortable to use. Her skin was a little bit red after using it, but it seemed normal. Don't worry if you sow red spot on the skin. Definitely read the instruction, it is user-friendly. Overall, it worked great for the first time, but we would like to wait and see its efficiency in the long run.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71aSuIqxWFL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71aSuIqxWFL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71aSuIqxWFL._SL256_.jpg'}]",B09FJV2ZB4,B09FJV2ZB4,AFZI4W3Q7JSREDO7G67PPVSXLVZQ,11/5/2021 5:26,0,TRUE,0,99999,99999
1,it was crap and shouldn't be sold on amazon,"Didn't work at all, it was crap and shouldn't be sold on amazon.  I want my money back but I think that it has been to long to get my money back",[],B00Q1BNG6C,B00Q1BNG6C,AHE7UFQBGDHYWXVRCTH734OPAUJQ,7/22/2015 18:33,0,TRUE,0,99999,99999
1,Waste of money .,Piece of useless plastic. Does not work on hair as described.,[],B07D6B5G1G,B07D6B5G1G,AE2YFLTVF2VYSRZPPIK3WTHWCKFA,2/26/2021 17:20,0,TRUE,0,8170000,4134999.5
3,No instructions,It did not come with Instructions,[],B07M7MHDRK,B07M7MHDRK,AE33XZ7S2W4FONAU2XMLDNOROPDQ,7/7/2019 22:53,0,TRUE,1,99999,99999
5,Bellos igual que la foto,Igual k la foto,[],B09DXRXS5L,B09DXR7QJY,AFS43YCHCZEWHQYQAJ4UYBESQDYA,2/18/2023 17:06,0,TRUE,1,99999,99999
4,Four Stars,Sturdy and compact. keeps my wife's off the counter and tub.,[],B00I4ZTCH0,B00I4ZTCH0,AHCV5HIAH3OGODIJFGWHMIDGVRRA,7/21/2014 19:13,0,TRUE,0,99999,99999
1,Best ever,Incredible quality!!!,[],BTVS2UN0XS,BTVS2UN0XS,YFUGOM0M1TESB8U1,8/26/2021 17:46,0,FALSE,1,99999,99999
5,Awesome,This wig is very comfortable and easy to style. I crimped the hair at high heat to give more volume. It received so many compliments. Worth the money.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81XchLB-v0L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81XchLB-v0L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81XchLB-v0L._SL256_.jpg'}]",B08FSRJCVD,B08FSRJCVD,AFHXCLDVLD2UXKAA2QCTDLPNQYGQ,9/26/2022 11:00,0,TRUE,0,99999,99999
5,Excellent,Excellent!,[],BK16LJ33ZH,BK16LJ33ZH,PAQ5XDLNHCYKDJK7,3/9/2024 16:00,0,FALSE,1,99999,99999
5,Good product,"I love this product, does it come in black also",[],B07PWJRXZY,B07PWJRXZY,AFV57MP6HGGALX2HHXXNLNQPGMBA,3/8/2021 19:00,0,TRUE,0,99999,99999
1,Highly recommend,Great!,[],BR9LJK8EBO,BR9LJK8EBO,3EKNTKMMA7QESJ62,8/26/2021 17:46,0,FALSE,1,99999,99999
2,Nope,I can’t shape anything with this,[],B074MZZF89,B074MZZF89,AHDSFC4Q426W7ODDDOPX4OHCMGNQ,8/6/2018 21:13,1,TRUE,0,99999,99999
5,Best brush for my Pitbull,I have a 9 year old Pitbull. Who loves bath time and getting groomed. My problem has been trying to find the right product to brush her and get rid of all her loose hairs so the shedding isn’t so bad.<br /><br />This product right here is what I’ve been searching for. The pic only shows a little of the loose hair I brushed off her. She loved it and smiled the entire time I groomed her. Her coat looks shiny again.<br /><br />Also pulled off all the hair on my lounge chair that she thinks is her dog bed.  I must of tried at least 10 other types of brushes including silicone mits and none of them came close to this.<br />Highly recommend this especially to Pitbull owners.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uBDfo2JiL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uBDfo2JiL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uBDfo2JiL._SL256_.jpg'}]",B07LBZZSMR,B07LBZZSMR,AEQFRCEANMJ26IUFXPEIYFVNPN5A,8/13/2020 17:33,12,TRUE,0,99999,99999
5,Root concealer,"Besides covering roots, it covers sparse areas of scalp",[],B01DRF5130,B01DRF5130,AGPBPQ55G56SPWZ7MVMNGIJWIXNQ,12/20/2016 18:53,0,TRUE,0,99999,99999
2,Not long enough,"It’s super cute and i love the fabric, but it’s not long enough for me. I have a ton of thick hair, and i don’t even know how i am going to go about styling this. It is wide, just not very long. Disappointed.",[],B07LGVNSMB,B07LGVNSMB,AGYR7XCJHVRIYGSRYJW7DCRI6X4Q,8/17/2020 21:33,0,TRUE,0,99999,99999
5,Five Stars,I Love this lotion!! and I love the smell.,[],B00J14AOUW,B00J14AOUW,AEP4H5RLUQXZRHC7NPEKAB76BAGQ,3/3/2018 20:46,0,TRUE,0,99999,99999
2,The colors,I looked at this picture wrong but will keep because of the colors,[],B07CWKRH4L,B07CWKRH4L,AHTOACM4P7CPX36WDSIQHEBZSGKA,2/3/2019 18:53,0,TRUE,0,99999,99999
5,Five Stars,Great quality product.,[],B07BL5QC95,B07BL5QC95,AGFU5UDJF2VI4OLA4DUIZKBBP7LA,6/5/2018 0:53,2,TRUE,1,99999,99999
5,Five Stars,Works great! As described.,[],B014SRAOVK,B014SRAOVK,AFKH63WNCHQOKLYQ2T76BRCNYIKQ,9/13/2017 22:00,0,TRUE,1,99999,99999
5,Great product for the price...,Wow for the price this mascera works as expected. It goes on smooth and no clumping.<br />I will be ordering more. My lashes look extra long! All my friends and family noticed,[],B07JR7BGT4,B07JR7BGT4,AHSDTHIENSTCHH5YBCMZVTX3UUCQ,1/23/2019 21:46,2,TRUE,0,99999,99999
5,Great buy!!,"I was leary when I made this purchase because many reviews talked about how bottles were broken.  I must have been very fortunate as I ordered 2 boxes for a baby shower and absolutely none of them were broken.  When you open the box it smells like nail polish, but isn’t that what was purchased?  Of course!!!  These were a huge hit as party favors.",[],B01N3JPJKM,B01N3JPJKM,AESITHN5YNW2TU5ZPVBG5M2F7YZA,12/5/2018 0:33,0,TRUE,0,99999,99999
5,Granddaughter loved it,Very cute,[],B01D0VLCXE,B01D0VLCXE,AFCZX3ASPIA3PTMNAVKRDMFDN7BA,6/16/2019 18:33,0,TRUE,1,99999,99999
2,Not great,I do not care for this product. It is too clumpy and messy,[],B07Q69KHDK,B07Q69KHDK,AHSCBID7BA7KSZ5VM6ERJRZWSTAQ,5/10/2020 0:20,0,TRUE,0,99999,99999
3,"Brush is far too soft for me, but I only bought it for the handle.","I needed a long handle for a back brush with much stiffer bristles that would really SCRIB my back.<br /><br />This brush feels more like a soft hand sliding smoothly down your back rather than scrubbing it.<br /><br />So I threw the brush away and jammed the handle into an Eppco HU1310101 Heavy Duty Two Sided Hand & Nail Brush and I'm happy.  It has a smaller surface but the bristles actually scrub your skin.<br /><br />More expensive than I'd like, but it works for me.",[],B07CSKGJ2H,B07CSKGJ2H,AHA2BTT3TEVPSYR6LEPUYFPDLK3A,8/29/2020 14:06,1,TRUE,0,99999,99999
5,I love it,Its just what I needed and wanted,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61COSnBuKWL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61COSnBuKWL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61COSnBuKWL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61w5icWw55L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61w5icWw55L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61w5icWw55L._SL256_.jpg'}]",B01GX3DTFU,B01GX3DTFU,AHIMXQPGYFCRFSQVSW5JQY2SPJLA,2/17/2017 5:40,5,TRUE,1,99999,99999
3,Love this!,"I love this stamp set, however, it smudges very easily. Stamp is amazing and so easy to use and looks great, but the wing doesn't last all that long.",[],B07T18681V,B07T18681V,AGBIU543MD3NQHRQESMQL6BOPXQQ,3/19/2020 1:06,0,TRUE,0,99999,99999
5,"So Fresh & So Clean, Clean","I love this stuff!  I love how long the scent lasts and I get commented on the outstanding fragrance often.  I highly recommend for anyone looking for a fantastic smelling, everyday fragrance.",[],B01IPRKGJY,B01IPRKGJY,AGHPCK66LRHUNLLMEWDQWWZ6CQHQ,8/13/2016 20:26,0,FALSE,1,99999,99999
4,Four Stars,"Fast, healthy lift",[],B012YJ2HR8,B012YJ2HR8,AE3HMNPGDS3JALYVQLAAPSR4CU3Q,8/11/2016 4:33,0,TRUE,1,99999,99999
5,Five Stars,Great product!,[],B000EVGPN6,B000EVGPN6,AGYEQNDESGSY5OFGCNQIQLGF3QZQ,1/29/2017 11:40,15,TRUE,1,99999,99999
5,smells great and keeps you,smells great and keeps you dry,[],B01BS5ALH2,B01BS5ALH2,AE7T4XUWTHCJHU7RSZ4QFPZUEJVA,8/7/2018 22:13,0,TRUE,1,99999,99999
5,8 10 12inch 8frontal,The hair is soft and nice...love the gift,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81BbamUW-tL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81BbamUW-tL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81BbamUW-tL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81q8CQ0lOdL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81q8CQ0lOdL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81q8CQ0lOdL._SL256_.jpg'}]",B082M4LG9G,B082M4LG9G,AGU6XL5EIKN2VFLYGAJXD5BLDWMQ,10/8/2020 20:46,0,TRUE,0,99999,99999
5,I've been using this face wash for years at the ...,I've been using this face wash for years at the recommendation of my dermatologist. Very gentle but cleans my skin incredibly well.,[],B000REIM1S,B000REIM1S,AFJNTUJUYIYW4CGUUNW33B3GCLFQ,12/9/2017 22:53,0,TRUE,0,99999,99999
5,Perfect,Exactly as described.,[],BI75D9DQR7,BI75D9DQR7,IEFJ7511X0LPCJ0H,8/8/2022 23:06,0,FALSE,1,99999,99999
5,Fun costume face gems,"Purchased these for my 7 year old daughter and her friends to play dress up in. They are so cute, and they had a blast with them!",[],B07BKVVYZM,B07BKVVYZM,AGRTU6Z5Q4R4HRXZZSSLHXVHS3UA,2/5/2020 2:33,0,TRUE,0,99999,99999
4,great material,too small,[],B079RYF8NJ,B079RYF8NJ,AEPUXJBD3B3JFSV4GHYXXMKKPNLQ,7/2/2019 17:53,0,TRUE,1,99999,99999
5,Love it,Good product!,[],BH84RZUZU3,BH84RZUZU3,W3E7MTDUSL4U56M8,1/26/2020 0:53,0,FALSE,1,99999,99999
1,New packaging awful,The new packaging is awful!!!!  Impossible to open!!!  What was wrong with the old??????,[],B079NV9PBG,B079NV9PBG,AGPY4T3A4QN5Y7GAVUZ5LYJ444JQ,8/14/2021 0:13,0,TRUE,1,99999,99999
4,Four Stars,I expected fibers.,[],B00SZRPFTQ,B00SZRPFTQ,AE5T5BKQ67NWS6TX6S2AKM33WW4A,1/11/2016 5:26,0,TRUE,1,99999,99999
3,Lash magnets and or magnetic liner not strong enough,The magnetic eye liner is actually easy to use and the lashes go on quick and easy as well. This was my first time using this kind of lash so idk if this brand is weak or it's going to be all of them but I couldn't get mine to stay on for more then a few hours before they started coming off. I ended up having one fall completely off and is now lost a couple nights ago so now I'm going to buy more just not this brand. Also I had to cut the lash band to fit my eyes and ended up needing to cut the end magnet in half so maybe that's the problem. If so then please make lashes in more different sizes so us with smaller eyes don't have our lashes falling off in the middle of a conversation. I don't know if it's the liner or the lashes or both but I started out with high hope and was excited about using this product I feel disappointed with my first try. I don't recommend anyone to buy,[],B07S9T6BXY,B07S9T6BXY,AEIQYBJGCJYG4LDCA2QLYGIHADOQ,9/26/2019 17:46,0,TRUE,0,99999,99999
